ITEM_ID,DIST_CODE,ITEM_NAME,RECEIPT_NAME,CATEGORY,UNIT,ITEM_TYPE,COMMENT,LATEST_PRICE,SUPPLIER_ID,U_ACTIVE_INA,U_BIZERBA,U_BRAND,U_CASE_SIZE,U_MINOR_REPO,U_COOKING_IN,U_COUNTRY,DATE_CREAT,DATE_MODIF,U_DESCRIPTIO,U_EXPIRY_DAT,U_INGREDIENT,U_KEYWORD,U_NOTES,U_ORDER,U_PLU,U_PRICE,U_SILVERWARE,U_SKU,U_STORAGE,U_STORAGE_TY,U_TYPE,U_UPC_CODE,U_USERNAME_C,U_USERNAME_M,U_PRICE_PER,U_TAX,U_SCALE
27434,printmeplz,St. Maure Caprifeuille,StMaureCapr,Cheese,,Market,"ST. MAURE CAPRIFEUILLE, (6 x  280 gr) per case",64,35,Active,Yes,,,M - Cheese,,,06/03/2011,28/08/2011,"When young, expect a lemony tang from the moist, flaky paste. As it ages, the cheese loses moisture, and it'll become nutty and piquant",,Cow`s Milk,,France,0.00,27434,24.950000000000000,,,,,,27434,Chris Klugman,Chris Klugman,0.0,0,No
27435,,Blue Haze,BlueHaze,Cheese,,Market,Blue Haze,65,35,Active,Yes,,,M - Cheese,,,15/03/2011,28/08/2011,"Specially made for Ontario's Provincial Fine Foods by the monks at the Abbaye de Saint-Benoît-du-Lac in Quebec, Blue Haze was inspired by Smokey Blue, The sweetness of the smoke is a perfect counterpart to the salty, buttermilk quality of the blue.",,Cow's Milk,,Ontario,0.00,27435,7.990000000000000,,,,,,27435,Chris Klugman,Chris Klugman,100.0,0,No
27436,,Devon Cream,DevonCream,Cheese,,Market,UK - Devon Cream 12/170g -,66,39,Active,No,,,M - Cheese,,,07/08/2010,10/09/2011,,,Cow's Milk,,,0.00,27436,7.950000000000000,,,,,,034463000109,Jon,Chris Klugman,170.0,0,No
27437,,Castle - Spiced Gouda,CastleGoudaSpice,Cheese,,Market,"Holland - Castle Gouda, Spiced 4.5kg -",67,39,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,"A medium and Creamy Cheese, spiced with Cumin seed.",,Cow`s Milk,,Holland,0.00,27437,3.500000000000000,,,,,,27437,Jon,Chris Klugman,100.0,0,No
27438,,Parmesan Padano,PadanoParm,Cheese,,Market,"Italy - Parmesan, Padano 30kg -",68,39,Active,Yes,,,M - Cheese,,,26/02/2011,28/08/2011,"Aged for only six months, this straw coloured cheese has a milder flavour than Parmigiano-Reggiano.",,Cow`s Milk,,Italy,0.00,27438,4.790000000000000,,,,,,27438,Chris Klugman,Chris Klugman,100.0,0,No
27439,,Parmesan Reggiano,ReggianoParm,Cheese,,Market,"Italy - Parmesan, Reggiano 30kg -",69,39,Active,Yes,,,M - Cheese,,,07/01/2011,28/08/2011,"The taste is delicate, fragrant and very savoury with a lactic and vegetal aroma, very flaky and highly soluble cheese is very finely grained and ranges in colour from ivory white to straw-yellow.",,Cow`s Milk,,Italy,0.00,27439,6.990000000000000,,,,,,27439,Chris Klugman,Chris Klugman,100.0,0,No
27440,,Gruyere,Gruyere,Cheese,,Market,Switzerland - Gruyere 2.5kg -,70,39,Active,Yes,,,M - Cheese,,,02/10/2010,29/08/2011,"Sweey but slightly salty, with a flavor that varies widely with age. It is often described as creamy and nutty when young, becoming with age more assertive, earthy, and complex. When fully aged (five months to a year) it tends to have small holes and cra",,Cow`s Milk,,Switzerland,0.00,27440,4.250000000000000,,,,,,27440,Chris Klugman,Chris Klugman,100.0,0,No
27441,,Cave Aged Gruyere,CaveAgeGruyere,Cheese,,Market,Switzerland - Cave Aged Gruyere 2/2.7 kg -,71,39,Active,Yes,,,M - Cheese,,,25/04/2011,28/08/2011,"A rustic, somewhat oily rind gives way to firm, smooth textured cheese which is slightly aromatic with a robust, assertive flavor. Wonderful served unadorned with some dark bread and figs, this is also a great melting cheese, and one that lends itself we",,Cow`s Milk,,Switzerland,0.00,27441,5.500000000000000,,,,,,27441,Chris Klugman,Chris Klugman,100.0,0,No
27442,,Emmenthal,Emmenthal,Cheese,,Market,Switzerland - Emmenthal 2/3.5kg -,72,39,Active,Yes,,,M - Cheese,,,25/04/2011,29/08/2011,"Full of walnut sized holes, this cheese has a mild yet full taste, with hints of nuttiness and fruitiness with a characteristic finishing savoury bite.",,Cow`s Milk,,Switzerland,0.00,27442,3.650000000000000,,,,,,27442,Chris Klugman,Chris Klugman,100.0,0,No
27443,,Original Irish Porter Cheese,IrishPorterChees,Cheese,,Market,Cahill`s Farm Original Irish Porter Cheese,73,39,Active,Yes,,,M - Cheese,,,07/08/2010,10/09/2011,"full-flavored and tangy cheddar that is ever so slightly pungent with a firm texture. It's a semi-hard cheese with a floral cheddery nose of fresh butter. The pate has a meaty texture with caramel and chocolatey, almost malty note",,Cow's Milk,,Ireland,0.00,27443,4.250000000000000,,,,,,27443,Jon,Chris Klugman,100.0,0,No
27444,ENB 96,Red Dragon Mustard Seed and Ale,RedDragonChe,Cheese,,Market,Red Dragon Mustard Seed and Ale,74,18,Active,Yes,,,M - Cheese,,,11/08/2010,28/08/2011,made with a brown Welsh Ale and mustard sees is buttery and spicy. The mustard seeds give this cheese a marvelous flavour and a great texture while the brown ale gives the cheese its distinct tang.,,Cow's Milk,,England,0.00,27444,5.450000000000000,,,,,,27444,Jon,Chris Klugman,100.0,0,No
27445,,Orange Windmill Cablanca,OrangeWindmill,Cheese,,Market,Orange Windmill Cablanca,75,39,Active,Yes,,,M - Cheese,,,24/02/2011,28/08/2011,"Cablanca has the characteristic of goat milk but is milder than traditional unpasteurized goat's milk cheeses. This cheese has a delicate, citrus tanginess and firm but creamy texture and a snow-white color.",,Goat's Milk,,Holland,0.00,27445,4.190000000000000,,,,,,27445,Chris Klugman,Chris Klugman,100.0,0,No
27446,,St Paulin,StPaulin,Cheese,,Market,ST PAULIN,76,18,Active,Yes,,,M - Cheese,,,27/04/2011,28/08/2011,"a mild and very pleasing dessert or table cheese, originally made by Trappist Monks. St. Paulin is creamy and butter-like, yet firm enough for slicing",,Cow's Milk,,France,0.00,27446,4.000000000000000,,,,,,27446,Chris Klugman,Chris Klugman,100.0,0,No
27447,,Jarlsberg Lite,JarlsbergLite,Cheese,,Market,Switzerland - Jarlsberg Lite,77,18,Active,Yes,,,M - Cheese,,,18/10/2010,30/08/2011,"characteristic large, round holes. It is pliable and can be cut with a cheese slicer. The taste is rich, slightly sweet, and nutty",,Cow`s Milk,,Switzerland,0.00,27447,4.990000000000000,,,,,,27447,Chris Klugman,Chris Klugman,100.0,0,No
27448,ENC 210,Cashel Blue,CashelBlue,Cheese,,Market,Cashel Blue,78,39,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,"A medium-flavoured blue with a melt in the mouth creaminess, this cheese is less salty than the majority of blues.",,Cow's Milk,,Ireland,0.00,27448,7.000000000000000,,,,,,27448,Jon,Chris Klugman,100.0,0,No
27449,SCB 008,Isle of Kintyre - Applewood Smoked Cheddar,ApplesmokeChed,Cheese,,Market,Isle of Kintyre Applesmoke mature cheddar 900g,79,18,Active,Yes,,,M - Cheese,,,07/08/2010,29/08/2011,This mature cheddar is smoked traditionally in a kiln using apple wood chips for fuel (hence the name). The combination of smoke and subtle fruitiness makes this one of our most unique and sought after cheeses,,Goat's Milk,,Scotland,0.00,27449,6.590000000000000,,,,,,27449,Jon,Chris Klugman,100.0,0,No
27450,,Guernsey Girl,GuernseyGirl,Cheese,,Market,Guernsey Girl,80,18,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,mild tangy undertone pleasantly cuts through the buttery main show.,,Guernsey Milk,,Ontario,0.00,27450,7.000000000000000,,,,,,27450,Jon,Chris Klugman,100.0,0,No
27451,,Jenson Old Cheddar Cheese Orange,OldOrangeChed,Cheese,,Market,Jenson Old Cheddar Cheese Orange,81,18,Active,Yes,,,M - Cheese,,,19/11/2010,28/08/2011,Cheddar is one of the most versatile cheeses. This old cheddar has a delicious saltiness that makes it excellent for a variety of uses.,,Cow's Milk,,Ontario,0.00,27451,3.500000000000000,,,,,,27451,Chris Klugman,Chris Klugman,100.0,0,No
27452,FIB781,Goat Cheese,CelebGoatCheese,Cheese,130g,Market,Celebrity International Goat Cheese,82,18,Active,No,Celebrity,12,M - Cheese,,,25/04/2011,28/08/2011,,,Goat's Milk,,,0.00,27452,4.990000000000000,,,,,,628520900015,Chris Klugman,Chris Klugman,0.0,0,No
27453,,Les Fromagers de Chevillon,ChevGrandCrem,Cheese,,Market,Les Fromagers de Chevillon Grand Creme,83,18,Active,Yes,,,M - Cheese,,,04/10/2010,28/08/2011,,,Cow's Milk,,France,0.00,27453,5.990000000000000,,,,,,27453,Chris Klugman,Chris Klugman,100.0,0,No
27455,,King James Blue Stilton,KingJamesStilton,Cheese,,Market,King James Blue Stilton 2 - 2.55kg,84,18,Active,Yes,,,M - Cheese,,,23/11/2010,28/08/2011,"Velvety, close-textured unpressed cheese with a smooth creamy white to pale ivory colour and marbled with a network of greenish-blue veins",,Cow's Milk,,England,0.00,27455,5.750000000000000,,,,,,27455,Chris Klugman,Chris Klugman,100.0,0,No
27456,FRB 420,Saint Andre,SaintAndre,Cheese,,Market,Saint Andre,85,14,Active,Yes,,,M - Cheese,,,06/12/2010,29/08/2011,"covered with a satiny, edible rind. Soft-ripened, the downy white outer layer offers a complex counterpoint to the wildly rich and silky center.",,Cow's Milk,,France,0.00,27456,6.090000000000000,,,,,,27456,Chris Klugman,Chris Klugman,100.0,0,No
27457,GEF 170,Le Delice de Bourgogne,DelicedeBourgog,Cheese,,Market,Le Delice de Bourgogne 3 - 1.755kg,86,18,Active,Yes,,,M - Cheese,,,07/08/2010,29/08/2011,"Has a thin, pungent mold rind that imparts straw and mushroom aromas, complementing the buttery yellow, sweet cream interior",,Cow's Milk,,France,0.00,27457,6.990000000000000,,,,,,27457,Jon,Chris Klugman,100.0,0,No
27458,,Le Roitelet Brie,RoieletBrie,Cheese,,Market,Le Roitelet Brie 3.468 kg,87,18,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,Traditional double cream Brie,,Cow's Milk,,France,0.00,27458,4.000000000000000,,,,,,27458,Jon,Chris Klugman,100.0,0,No
27459,,Beemster Goat,BeemsterGoat,Cheese,,Market,Beemster Goat,88,18,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,"Beemster Premier Goat Gouda is a uniquely flavored young goat cheese. The Premier has a semi-firm texture with a fantastic level of creamy saltiness to appease any goat cheese lover. This cheese is aged for 6 months, made from milk from goats, which graz",,Goat's Milk,,Holland,0.00,27459,5.990000000000000,,,,,,27459,Jon,Chris Klugman,100.0,0,No
27617,2168,Jalapeno Havarti,JalapHaravrti,Cheese,,Market,2.3kgHavarti Dofino Jalapeno,89,14,Active,Yes,,,M - Cheese,,,27/09/2010,28/08/2011,"Havarti is a traditional, creamery and semi-soft. It is a simple, washed-rind cheese with irregular holes throughout. This cheese gets its spice from diced jalapeno peppers.",,Cow's Milk,,Ontario,0.00,27617,2.750000000000000,,,,,,27617,Chris Klugman,Chris Klugman,100.0,0,No
27618,2200,Mozzarella 17%,Mozzarel17,Cheese,,Market,Mozzarella 17% Racolli 2.3kg,90,14,Active,Yes,,,M - Cheese,,,07/08/2010,10/09/2011,"A pulled-curd cheese, mozzarella is a smooth, strechy, rindless ball. This cheese is solid yet yielding, and chewy.",,Cow's Milk,,Ontario,0.00,27618,6.000000000000000,,,,,,27618,Jon,Chris Klugman,100.0,0,No
27619,2007,Large Bocconcini,BoccociniLarg,Cheese,,Market,Bocconcini Large Pail 3kg,91,14,Active,Yes,,,M - Cheese,,,09/09/2010,28/08/2011,"A pulled-curd cheese, mozzarella is a smooth, strechy, rindless ball. This cheese is solid yet yielding, and chewy.",,Cow's Milk,,Italy,0.00,27619,3.000000000000000,,,,,,27619,Chris Klugman,Chris Klugman,100.0,0,No
27620,2008,Cherry Bocconcini,BoccociniCherr,Cheese,,Market,Bocconcini Cherry 3kg,92,14,Active,Yes,,,M - Cheese,,,11/09/2010,28/08/2011,"A pulled-curd cheese, mozzarella is a smooth, strechy, rindless ball. This cheese is solid yet yielding, and chewy.",,Cow's Milk,,Italy,0.00,27620,3.000000000000000,,,,,,27620,Chris Klugman,Chris Klugman,100.0,0,No
27621,8004,Benedictin,Benedictin,Cheese,,Market,Benedictin 2.2kg,93,14,Active,Yes,,,M - Cheese,,,17/09/2010,28/08/2011,"Aged for three months, this blue cheese has a blue mould rind, with a cream colured paste veined with blue-green mould. Its taste is fuller and more powerful than Bleu Ermite.",,Cow's Milk,,Quebec,0.00,27621,5.000000000000000,,,,,,27621,Chris Klugman,Chris Klugman,100.0,0,No
27622,8050,Mamirolle,Mamirolle,Cheese,,Market,Mamirolle 2kg,94,14,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,"The paste has a milder, fresher flavour, its texture rich and supple. Sweet, salty, full flavours fill the mouth and the finish is rich and slightly buttery.",,Cow's Milk,,France,0.00,27622,5.000000000000000,,,,,,27622,Jon,Chris Klugman,100.0,0,No
27623,1537,Grey Owl,GreyOwl,Cheese,,Market,Grey Owl 1.2kg,95,14,Active,Yes,,,M - Cheese,,,02/09/2010,28/08/2011,"Grey Owl's dense texture is silky smooth and melt-in-the mouth. The sweet and tangy flavour rounds off nicely into a long linger. It plays well with others, making an especially refined match with smoked salmon.",,Goat's Milk,,Quebec,0.00,27623,6.990000000000000,,,,,,27623,Chris Klugman,Chris Klugman,100.0,0,No
27624,2159,Danish Havarti,HavartiDanish,Cheese,,Market,Havarti Danish Jackie 4kg,96,14,Active,Yes,,,M - Cheese,,,11/08/2010,28/08/2011,"Perhaps the most popular specialty cheese on the American table. This mild, buttery cheese has a slightly nutty flavor that is distinctively Havarti. Produced in the traditions of Danish cheese making, Creamy Havarti is crafted in Wisconsin under strict",,Cow's Milk,,Denmark,0.00,27624,2.390000000000000,,,,,,27624,Jon,Chris Klugman,100.0,0,No
27630,,Chevray Goat Cheese,ChevrayGoat,Cheese,,Market,,97,1,Active,Yes,,,M - Cheese,,,07/08/2010,28/08/2011,"mooth and flavorful, Chevray has a delicate goat cheese flavor that is fantastic on its own, in salads, or melted.",,Goat Cheese,,Belgium,0.00,27454,6.000000000000000,,,,,,27454,Jon,Chris Klugman,100.0,0,No
27719,,SSI Peper Gt Cheese,SSIPepperGtChe,Cheese,140g,Market,,98,1,Active,No,Salt Spring Island,,M - Cheese,,,07/08/2010,28/08/2011,"The pepper cheese is topped with whole red and green peppercorns, while its sides are coated with ground pepper",,Goat's Milk,,British Columbia,0.00,27719,11.990000000000000,,,,,,6884250013454,Jon,Chris Klugman,0.0,0,
27720,,SSI Hot Chili Cheese,SSIHotChiliChees,Cheese,140g,Market,,99,1,Active,No,Salt Spring Island,,M - Cheese,,,07/08/2010,28/08/2011,"Thai chilli flavoured goat cheese is a rather unusual combination, but the combination of the chili and the soft cheese makes it irresistible.",,Goat's Milk,,British Columbia,0.00,27720,8.990000000000000,,,,,,6884250019678,Jon,Chris Klugman,0.0,0,
27890,,PEI Grass Fed Blue Dot Ribeye,PEIGrssFedRibeye,Meat,,Market,,100,30,Active,Yes,,,M - Meats,,,07/08/2010,28/08/2011,,,,,17.99,0.00,27890,18.990000000000000,,,,,,27890,Jon,Chris Klugman,0.0,0,No
27900,,Flat Chicken,Flat Chicken,Meat,,Market,,101,1,Active,Yes,,,M - Meats,,,07/08/2010,28/08/2011,,,,,,0.00,27900,5.990000000000000,,,,,,27900,Jon,Chris Klugman,0.0,0,No
27912,,Chorizon Long,ChorizoLongIberi,Meat,,Market,,102,1,Active,Yes,,,M - Meats,,,07/08/2010,28/08/2011,,,,,each,0.00,27912,19.950000000000000,,,,,,27912,Jon,Chris Klugman,0.0,0,No
27921,,Homemade Ham,Homemade Ham,Meat,,Market,,103,1,Active,Yes,,,M - Meats,,,22/06/2011,28/08/2011,,,,,per kg,0.00,27921,18.950000000000000,,,,,,27921,Chris Klugman,Chris Klugman,0.0,0,No
27950,,Smoked Trout,SmokedTrout,Fish-Seafood,,Market,,104,38,Active,Yes,,,M - Fresh Fish,,,20/04/2011,29/08/2011,,,,,,0.00,27950,4.990000000000000,,,,,,27950,Chris Klugman,Chris Klugman,100.0,0,No
27954,,"Certified AngusNew York Striploin",CABNewYorkSteak,Meat,,Market,,105,1,Active,Yes,,,M - Meats,,,24/01/2011,29/08/2011,,,,,14.99,0.00,27953,14.990000000000000,,,,,,27953,Chris Klugman,Chris Klugman,0.0,0,No
27958,,CAB Sandwich Steak,CABSandwSteak,Meat,,Market,,106,1,Active,Yes,,,M - Meats,,,24/01/2011,29/08/2011,,,,,per kg,0.00,27958,3.790000000000000,,,,,,27958,Chris Klugman,Chris Klugman,0.0,0,No
27960,,Boneless Ontario Lamb Leg,BnlsONLambLeg,Meat,,Market,,107,37,Active,Yes,,,M - Meats,,,24/01/2011,29/08/2011,,,,,9.99,0.00,27960,9.990000000000000,,,,,,27960,Chris Klugman,Chris Klugman,0.0,0,No
27963,,Smoked Chck Shtk Sausage,SmkdChckShtkSau,Meat,,Market,,108,1,Active,Yes,,,M - Meats,,,26/08/2010,28/08/2011,,,,,per kg,0.00,27963,8.590000000000000,,,,,,27963,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27964,,Double Smoked Bacon,DblSmokedBacon,Meat,,Market,,109,1,Active,Yes,,,M - Meats,,,24/01/2011,29/08/2011,,,,,per kg,0.00,27964,16.500000000000000,,,,,,27964,Chris Klugman,Chris Klugman,0.0,0,No
27967,,Sliced Olymel Bacon,SlicedBacon,Meat,,Market,,110,14,Active,Yes,,,M - Meats,,,13/01/2011,28/08/2011,,,,,per lb,0.00,27967,5.490000000000000,,,,,,27967,Chris Klugman,Chris Klugman,0.0,0,No
27968,,Peameal Bacon,PeamealBacon,Meat,,Market,,111,1,Active,Yes,,,M - Meats,,,13/01/2011,28/08/2011,,,,,per kg,0.00,27968,5.690000000000000,,,,,,27968,Chris Klugman,Chris Klugman,0.0,0,No
27969,,Bonless Fresh Pork Loin,BnlsFrshPorkLoin,Meat,,Market,,112,1,Active,Yes,,,M - Meats,,,24/01/2011,29/08/2011,,,,,per kg,0.00,27969,7.350000000000000,,,,,,27969,Chris Klugman,Chris Klugman,0.0,0,No
27976,,Pork Tenderloin,PorkTenderloin,Meat,,Market,,113,30,Active,Yes,,,M - Meats,,,13/05/2010,10/09/2011,,,,,7.69,0.00,27976,16.920000000000000,,,,,,27976,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27980,,Black Cod Fillet,BlackCodFillet,Fish-Seafood,,Market,,114,13,Active,Yes,,,M - Fresh Fish,,,08/04/2011,28/08/2011,,,,,,0.00,27980,7.750000000000000,,,,,,27980,Chris Klugman,Chris Klugman,100.0,0,No
27981,,Fresh Grouper,GrouperFillet,Fish-Seafood,,Market,,115,12,Active,Yes,,,M - Fresh Fish,,,08/04/2011,28/08/2011,,,,,16.99,0.00,27981,21.990000000000000,,,,,,27981,Chris Klugman,Chris Klugman,0.0,0,No
27982,hal,Halibut,HalibutFillet,Fish-Seafood,,Market,,116,12,Active,Yes,,,M - Fresh Fish,,,21/01/2011,29/08/2011,,,,,21.49,0.00,27982,21.490000000000000,,,,,,27982,Chris Klugman,Chris Klugman,0.0,0,No
27983,sal,Atlantic Salmon,AtlntSalmonFillt,Fish-Seafood,,Market,,117,13,Active,Yes,,,M - Fresh Fish,,,08/04/2011,28/08/2011,,,,,9.99,0.00,27983,11.990000000000000,,,,,,27983,Chris Klugman,Chris Klugman,0.0,0,No
27984,,Irish Organic Salmon Fillet,IrshOrgSlmnFill,Fish-Seafood,,Market,,118,12,Active,Yes,,,M - Fresh Fish,,,08/04/2011,29/08/2011,,,,,13.99,0.00,27984,21.990000000000000,,,,,,27984,Chris Klugman,Chris Klugman,0.0,0,No
27985,,Tilapia Fillet,TilapiaFillet,Fish-Seafood,,Market,,119,13,Active,Yes,,,M - Fresh Fish,,,08/04/2011,28/08/2011,,,,,,0.00,27985,1.890000000000000,,,,,,27985,Chris Klugman,Chris Klugman,0.0,0,No
27986,,Rainbow Trout Fillet,RainbowTroutFill,Fish-Seafood,,Market,,120,13,Active,Yes,,,M - Fresh Fish,,,04/08/2010,29/08/2011,,,,,,0.00,27986,11.990000000000000,,,,,,27986,Jon,Chris Klugman,0.0,0,No
27987,,Fresh Whole Monkfish,Monkfish,Fish-Seafood,,Market,,121,9,Active,Yes,,,M - Fresh Fish,,,04/11/2010,28/08/2011,,,,,10.99,0.00,27987,24.180000000000000,,,,,,27987,Chris Klugman,Chris Klugman,0.0,0,No
27988,,Day Boat Scallops,DayBoatScallops,Fish-Seafood,,Market,,122,13,Active,Yes,,,M - Fresh Fish,,,12/05/2011,28/08/2011,,,,,23.99,0.00,27988,23.990000000000000,,,,,,27988,Chris Klugman,Chris Klugman,0.0,0,No
27989,,Sole Fillet,SoleFillets,Fish-Seafood,,Market,,123,13,Active,Yes,,,M - Fresh Fish,,,26/08/2010,28/08/2011,,,,,,0.00,27989,3.190000000000000,,,,,,27989,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27990,clamlit,Littleneck CLams,LittleneckClams,Fish-Seafood,,Market,,124,12,Active,Yes,,,M - Fresh Fish,,,26/08/2010,28/08/2011,,,,,6.99,0.00,27990,6.990000000000000,,,,,,27990,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27991,muspei,PEI Mussels,PEIMussels,Fish-Seafood,,Market,,125,12,Active,Yes,,,M - Fresh Fish,,,26/08/2010,29/08/2011,,,,,2.49,0.00,27991,2.490000000000000,,,,,,27991,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27992,,Salad Shrimp,SaladShrimp,Fish-Seafood,,Market,,126,13,Active,Yes,,,M - Fresh Fish,,,26/08/2010,29/08/2011,,,,,,0.00,27992,2.190000000000000,,,,,,27992,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27993,,16/20 Shrimp,ShrimpEasyPeel,Fish-Seafood,,Market,,127,12,Active,Yes,,,M - Fresh Fish,,,08/04/2011,29/08/2011,,,,,14.99,0.00,27993,32.980000000000000,,,,,,27993,Chris Klugman,Chris Klugman,0.0,0,No
27994,,Shrimp,ShrimpP&D,Fish-Seafood,,Market,,128,13,Active,Yes,,,M - Fresh Fish,,,13/05/2010,10/09/2011,,,,,,0.00,27994,2.690000000000000,,,,,,27994,FileMaker Pro 11 Trial,Chris Klugman,0.0,0,No
27995,,Crab Claw Meat,CrabClawMeat,Fish-Seafood,,Market,,129,13,Active,Yes,,,M - Fresh Fish,,,12/05/2011,29/08/2011,,,,,each,0.00,27995,1.990000000000000,,,,,,27995,Chris Klugman,Chris Klugman,0.0,0,No
27996,,Calamari,Calamari,Fish-Seafood,,Market,,130,13,Active,Yes,,,M - Fresh Fish,,,12/05/2011,29/08/2011,,,,,,0.00,27996,7.990000000000000,,,,,,27996,Chris Klugman,Chris Klugman,0.0,0,No
